"-0.049646213789696594","-0.025184911934074357","-0.16202861797444518","-0.039125067985592024"
"0.22754720625698893","0.08234584827426306","-0.10688198599324121","0.16918188976191575"
"-5.390075541002931E-4","-0.086041868542391","-0.027936102696989224","0.13327179459104757"
"0.2703172969846966","-0.09605937275227519","0.15046313083251245","-0.08065384120255417"
"0.30670556211612576","0.23295680502696492","0.10136975525940525","-0.1763261377757818"
"-0.08257538695086812","-0.28751590025463686","-0.20009984739528716","-0.21393712868837103"
"-0.2775447086273274","-0.21181228478367548","-0.09807187981064644","0.15093280902946105"
"0.11038252784454107","0.017392246767056984","-0.22694779945841378","0.15786646174878716"
"0.27592102311802424","-0.04462556462828714","0.2775107248747741","0.11459039993235147"
"-0.13288407015544162","-0.030961227412869653","0.053312086977070246","-0.0032470414317975946"
"0.05075828892529566","-0.09138847760857925","0.059936363032712825","-0.19055969734017802"
